id,Movie_Name,Plot
41289,Bloodfight,"Upon arriving in Hong Kong, an American woman is beaten up and mugged by thugs. She's taken in by a martial arts master who trains her for a formidable fight competition known as the Kumite.::icelandknight"
443319,Phoenix Forgotten,"20 years after three teenagers disappeared in the wake of mysterious lights appearing above Phoenix, Arizona, unseen footage from that night has been discovered, chronicling the final hours of their fateful expedition.::Anonymous"
435707,Pieles,"In a strange world where people share numerous deformities, the same problem we all face challenges each of them: to find someone who accepts you as you are. Sometimes, that means finding yourself first.::TGill"
424600,The Immortal Life of Henrietta Lacks,An African-American woman becomes an unwitting pioneer for medical breakthroughs when her cells are used to create the first immortal human cell line in the early 1950s.::Anonymous
442640,Kiehumispiste,Kiehumispiste (Finnish for Boiling Point) describes the different reactions the Finnish people had to the large immigration amounts of 2015 and 2016.
167330,Mord in Eberswalde,"Heinz Gödicke (Ronals Zehrfeld) is the chief commissioner of the People's Police in the small town of Eberswalde in Brandenburg. Gödicke is called when two bestial murdered children are found in the forest. The investigator tries to get involved in the perpetrators - a rarely used method at the People's Police - and the perpetrator so on the track. The Stasi-Major Witt (Florian Panzer) is no friend of this procedure and leaves the commissioner only reluctantly free hand in the investigation. The matter does not go to the authorities fast enough and is then simply put to the files. When another murder occurs, it becomes clear that Gödicke was much closer to the enlightenment of the act than everyone thought."
412202,Handsome Devil,Ned and Conor are forced to share a bedroom at their boarding school. The loner and the star athlete at this rugby-mad school form an unlikely friendship until it's tested by the authorities.
48847,The Amputee,A double leg amputated woman sits and writes a long meandering letter while her ineffective nurse attempts to attend to her stumps.::Daniel Jos. Leary
333384,Lowriders,"A young street artist in East Los Angeles is caught between his father's obsession with lowrider car culture, his ex-felon brother and his need for self-expression.::IMDb Editor"
45966,Day of the Fight,"After a short study of boxing's history, narrated by newscaster Douglas Edwards, we follow a day in the life of a middleweight Irish boxer named Walter Cartier.::RagingR2"
45970,Flying Padre,"Two days in the life of priest Father Fred Stadtmuller whose New Mexico parish is so large he can only spread goodness and light among his flock with the aid of a monoplane. The priestly pilot is seen dashing from one province to the next at the helm of his trusty Piper Cub administering guidance (his plane, the Flying Padre) to unruly children, sermonizing at funerals and flying a sickly child and its mother to a hospital.::Matt Pugh <pughganet@hotmail.com>"
390883,The Dark Tapes,"A genre-defying mixture of horror, sci-fi, myth, mystery and thrills told as four interlocking tales in one intelligent anthology. Ghosts, spirits, creatures, demons and more from the paranormal world collide with rational curiosity."
401689,Mythica: The Godslayer,"As the Lich King's zombie legions ravage the world, Marek, a cursed young sorceress, embarks on a quest to obtain a weapon from the gods, with her friend Dagen, a self-serving half-elf rogue. But when she joins her sworn enemy in a desperate attempt to save the world, she must recover the good in herself before her friends are all dead, and defeat the Lich King before the gods are destroyed and the world forever enslaved."
271404,Beyond Skyline,A tough-as-nails detective embarks on a relentless pursuit to free his son from a nightmarish alien warship.
216163,Cry Wilderness,"A Bigfoot-type creature befriends Paul, a young student. His father is a park ranger trying to capture an escaped tiger. Everyone in town is on edge and wants the tiger killed. David tries to keep Bigfoot a secret.::<BrianVN@earthlink.net>"
412766,Sam Was Here,"Sam, a door-to-door salesman, travels through the desert in search of clients, yet the area seems deserted. And his wife won't answer his phone calls and everyone seems to be avoiding him. His only contact with the outside world is a local radio station. The strange host, Eddy, takes calls regarding a child killer at large, and pushes listeners to hunt the man to death. Then Sam starts getting harassing calls on his pager. What is the cause of all this?::WTFilms"
425134,How to Be a Latin Lover,"Finding himself dumped after twenty-five years of marriage, a man who made a career of seducing rich older women must move in with his estranged sister, where he begins to learn the value of family."
426264,The Trip to Spain,Steve is asked to review restaurants for the UK's Observer who is joined on a working road trip by his friend Rob who fills in at the last minute when Coogan's romantic relationship falls apart.::Anonymous
430830,Nobody Speak: Trials of the Free Press,"The trial between Hulk Hogan and Gawker Media pitted privacy rights against freedom of the press, and raised important questions about how big money can silence media. This film is an examination of the perils and duties of the free press in an age of inequality."
403431,Brigsby Bear,"After being freed from his life in an underground bunker, a man sets out to make a movie of the only TV show he has ever known."
451709,Lucas Brothers: On Drugs,"Deadpan twin comics Keith and Kenny Lucas take the stage in Brooklyn with a set that touches on drugs, race, Deion Sanders, teachers and O.J. Simpson.::braguz-16"
412209,Tramps,A young man and woman find love in an unlikely place while carrying out a shady deal.
450945,I Am Heath Ledger,Friends and family of the late actor Heath Ledger remember his life and career.
37406,"Lewis Black: Red, White & Screwed","Lewis Black, 'America's foremost commentator on everything,' delivers his comical insights into everything from the State of the Union to Dick Cheney's aim in this stand-up special.::Anonymous"
